systemName;route;banner;groupName;roots
deubt;M1;;Berlin;deube.m01
deubt;M1;;Niederschönhausen, Berlin;deube.m01nei
deubt;M2;;Berlin;deube.m02
deubt;M3;;Berlin;deube.m04
deubt;M4;;Hohenschoenhausen, Berlin;deube.m04hoh
deubt;M5;;Berlin;deube.m05
deubt;M6;;Berlin;deube.m06
deubt;M8;;Berlin;deube.m08
deubt;M10;;Berlin;deube.m10
deubt;12;;Berlin;deube.12ber
deubt;M13;;Berlin;deube.m13
deubt;16;;Berlin;deube.16ber
deubt;M17;;Berlin;deube.m17
deubt;18;;Berlin;deube.18ber
deubt;21;;Berlin;deube.21ber
deubt;27;;Berlin;deube.27ber
deubt;37;;Berlin;deube.37ber
deubt;50;;Berlin;deube.50ber
deubt;60;;Berlin;deube.60ber
deubt;61;;Berlin;deube.61ber
deubt;62;;Berlin;deube.62ber
deubt;63;;Berlin;deube.63ber
deubt;67;;Berlin;deube.67ber
deubt;68;;Berlin;deube.68ber
deubt;87;;Woltersdorf;deube.87wol,deubb.87wol
deubt;88;;Schöneiche bei Berlin;deube.88sch,deubb.88sch
deubt;89;;Strausberg;deubb.89str
deubt;91;;Potsdam;deubb.91pot
deubt;91;;Charlottenhof, Potsdam;deubb.91cha
deubt;92;;Potsdam;deubb.92pot
deubt;93;;Potsdam;deubb.93pot
deubt;94;;Potsdam;deubb.94pot
deubt;96;;Potsdam;deubb.96pot
deubt;98;;Potsdam;deubb.98pot
deubt;99;;Potsdam;deubb.99pot
